mass_A
t	y
0.0	1.8817204301076196E-4
0.01665555555555511	1.8817204301076196E-4
0.03331111111111113	7.526881720430062E-4
0.04996666666666624	5.645161290322581E-4
0.06662222222222135	9.408602150537543E-4
0.08327777777777828	0.003951612903225807
0.09993333333333339	0.012983870967741937
0.1165888888888885	0.02333333333333333
0.13324444444444453	0.03048387096774194
0.14989999999999964	0.0378225806451613
0.16655555555555565	0.04440860215053764
0.18321111111111169	0.050618279569892476
0.19986666666666678	0.05494623655913979
0.2165222222222228	0.05795698924731184
0.23317777777777793	0.060403225806451626
0.24983333333333302	0.06266129032258065
0.26648888888888905	0.06322580645161291
0.28314444444444414	0.06341397849462367
0.2999111111111115	0.06341397849462367
0.3165666666666666	0.06266129032258065
0.33322222222222264	0.060403225806451626
0.34987777777777773	0.058145161290322586
0.3665333333333328	0.05588709677419356
0.3831888888888898	0.05231182795698926
0.3998444444444449	0.04930107526881721
0.4165	0.0445967741935484
0.433155555555556	0.041962365591397856
0.4498111111111111	0.03970430107526883
0.46646666666666625	0.03706989247311829
0.4831222222222223	0.035564516129032275
0.49977777777777826	0.03500000000000001
0.5164333333333334	0.03500000000000001
0.5330888888888894	0.03537634408602151
0.5497444444444445	0.03625467629928316
0.5663999999999997	0.03791078629032259
0.5830555555555557	0.039956569220430116
0.5997111111111108	0.04122300627240144
0.6163666666666668	0.042976534498207895
0.6330222222222228	0.04443780801971327
0.6496777777777779	0.04482748095878137
0.6664444444444444	0.04638617271505377
0.6830999999999995	0.047262936827957
0.6997555555555564	0.04784744623655915
0.7164111111111114	0.048529373879928325
0.7330666666666666	0.0484319556451613
0.7497222222222226	0.048042282706093196
0.7663777777777777	0.04775002800179212
0.7830333333333328	0.047262936827957
0.7996888888888889	0.046970682123655925
0.8163444444444449	0.04638617271505377
0.833	0.04589908154121865
0.849655555555556	0.04541199036738352
0.8663111111111111	0.045119735663082444
0.8829666666666662	0.045119735663082444
0.8996222222222222	0.045119735663082444
0.9162777777777774	0.04473006272401434
0.9329333333333334	0.04482748095878137
0.9495888888888894	0.045022317428315424
0.9662444444444446	0.0449248991935484
0.9828999999999997	0.04482748095878137
0.999666666666666	0.045119735663082444
1.016322222222223	0.045119735663082444
1.032977777777778	0.04463264448924732
1.0496333333333332	0.04482748095878137
1.0662888888888893	0.04482748095878137
1.0829444444444443	0.04482748095878137
1.0995999999999995	0.04482748095878137
1.1162555555555556	0.04482748095878137
1.1329111111111114	0.04473006272401434
1.1495666666666666	0.04463264448924732
1.1662222222222227	0.04463264448924732
1.1828777777777777	0.04443780801971327
1.199533333333333	0.04443780801971327
1.2161888888888888	0.04443780801971327
1.232844444444444	0.04443780801971327
1.2495	0.04443780801971327
1.266155555555556	0.04443780801971327
1.2828111111111111	0.04443780801971327
1.2994666666666663	0.04443780801971327
1.3161222222222222	0.04443780801971327
1.3328888888888897	0.04404813508064517
