mass_A
t	y
0.0	1.3877787807814457E-17
0.01665555555555511	1.3877787807814457E-17
0.033422222222221534	7.427055702917823E-4
0.050077777777776646	0.008726790450928362
0.06673333333333267	0.01819628647214848
0.0833888888888887	0.025345385790551567
0.1000444444444438	0.0334929951650269
0.11669999999999982	0.03848669123325372
0.13335555555555492	0.04374321341033458
0.15001111111111096	0.048474083369707356
0.16666666666666605	0.05162799667595587
0.18332222222222117	0.053467779437934175
0.1999777777777781	0.05530756219991248
0.2166333333333332	0.05622745358090163
0.23328888888888832	0.05622745358090163
0.24994444444444433	0.05530756219991248
0.26659999999999945	0.05386201860121524
0.28325555555555454	0.05149658362152885
0.2999111111111106	0.04899973558741544
0.3165666666666666	0.045845822281166924
0.3332222222222217	0.042429082866064366
0.34987777777777773	0.04058930010408606
0.3665333333333328	0.03638408236242137
0.38318888888888797	0.034150060437162004
0.3999555555555553	0.032178864620756684
0.4166111111111113	0.030733321022059452
0.4332666666666664	0.0304704949132054
0.44992222222222156	0.030733321022059452
0.46657777777777754	0.0316532124030486
0.4832333333333327	0.03270451683846477
0.4998888888888878	0.03401864738273499
0.5165444444444447	0.03559560403585924
0.5331999999999998	0.03730397374341052
0.5498555555555549	0.03848669123325372
0.566511111111111	0.039800821777523934
0.5831666666666661	0.040195060940805
0.5998222222222211	0.040852126212940106
0.6164777777777772	0.04164060453950223
0.6331333333333332	0.04164060453950223
0.6497888888888883	0.04164060453950223
0.6664444444444444	0.040852126212940106
0.6830999999999995	0.040196993485723045
0.6997555555555546	0.039738980340146515
0.7164111111111106	0.039280967194569985
0.7331777777777779	0.039738980340146515
0.749833333333333	0.039738980340146515
0.7664888888888881	0.039738980340146515
0.7831444444444442	0.039738980340146515
0.7997999999999993	0.039738980340146515
0.8164555555555544	0.039738980340146515
0.8331111111111114	0.03950997376735825
0.8497666666666664	0.03950997376735825
0.8664222222222215	0.03950997376735825
0.8830777777777775	0.03950997376735825
0.8997333333333327	0.03950997376735825
0.9163888888888878	0.039586309291621
0.9330444444444447	0.039586309291621
