mass_A
t	y
0.0	0.0
0.01665555555555511	-1.971458495176881E-4
0.03331111111111022	5.914375485530504E-4
0.04996666666666624	7.885833980707385E-4
0.06662222222222135	0.0035486252913183303
0.08327777777777647	0.014194501165273321
0.09993333333333339	0.02681183553440518
0.1165888888888885	0.03647198216077174
0.1332444444444436	0.044752107840514525
0.14989999999999964	0.05224365012218656
0.16655555555555474	0.059340900704823216
0.18321111111111077	0.06466383864180072
0.1998666666666659	0.07018392242829591
0.2165222222222219	0.07333825602057886
0.23317777777777793	0.07649258961286183
0.24983333333333302	0.07806975640900331
0.26659999999999945	0.07885833980707405
0.28325555555555454	0.07885833980707405
0.2999111111111106	0.07866119395755636
0.3165666666666666	0.07728117301093257
0.3332222222222217	0.07530971451575572
0.34987777777777773	0.07254967262250812
0.3665333333333328	0.06919819318070747
0.38318888888888797	0.06584671373890683
0.399844444444444	0.06170665089903544
0.4165	0.05736944220964637
0.4331555555555551	0.05362367106881036
0.4498111111111111	0.05007504577749202
0.46646666666666625	0.046329274636656
0.48312222222222134	0.044357816141479156
0.4997777777777774	0.04356923274340841
0.5164333333333325	0.04278064934533767
0.5330888888888885	0.04278064934533767
0.5497444444444445	0.04396352444244378
0.5663999999999997	0.04573783708810295
0.5830555555555548	0.04751214973376212
0.5997111111111108	0.048497878981350544
0.6163666666666658	0.05046933747652739
0.633022222222221	0.05283508767073961
0.6496777777777779	0.05520083786495183
0.6664444444444444	0.05677800466109331
0.6830999999999995	0.058355171457234796
0.6997555555555546	0.059143754855305535
0.7164111111111106	0.05993233825337627
0.7330666666666666	0.0609180675009647
0.7497222222222217	0.0609180675009647
0.7663777777777777	0.06072092165144701
0.7830333333333328	0.05993233825337627
0.799688888888888	0.059538046554340904
0.816344444444444	0.058749463156270165
0.8329999999999991	0.05796087975819942
0.8496555555555552	0.05677800466109331
0.8663111111111111	0.055989421263022573
0.8829666666666662	0.05520083786495183
0.8996222222222213	0.05520083786495183
0.9162777777777774	0.054412254466881096
0.9329333333333325	0.05382081691832804
0.9495888888888885	0.05382081691832804
0.9662444444444446	0.05382081691832804
0.9828999999999997	0.05362367106881036
0.9995555555555548	0.05362367106881036
1.0162111111111107	0.05362367106881036
1.032977777777777	0.05362367106881036
1.0496333333333332	0.05382081691832804
1.0662888888888884	0.05421510861736341
1.0829444444444443	0.05401796276784573
1.0995999999999995	0.054412254466881096
1.1162555555555547	0.054412254466881096
1.1329111111111105	0.054412254466881096
1.1495666666666657	0.05421510861736341
1.1662222222222218	0.05401796276784573
1.1828777777777777	0.05401796276784573
1.199533333333333	0.05397892398576302
1.2161888888888879	0.05397892398576302
1.232844444444444	0.05397892398576302
1.2494999999999992	0.05397892398576302
1.266155555555555	0.05433027302450741
