mass_A
t	y
0.0	-1.8765677025636696E-4
0.016655555555555566	-1.8765677025636696E-4
0.033311111111110674	1.8765677025635308E-4
0.049966666666666694	0.0075062708102543035
0.06662222222222226	0.018953333795892133
0.08327777777777783	0.02664726137640279
0.09993333333333339	0.037531354051271545
0.11658888888888896	0.047477162874858495
0.13324444444444453	0.053669836293318306
0.14989999999999964	0.0621143909548544
0.16655555555555565	0.06624283990049426
0.1832111111111112	0.07130957269741593
0.19986666666666633	0.0754380216430558
0.21652222222222237	0.0773175881221327
0.23317777777777793	0.07970221520553239
0.24983333333333302	0.0802983719763823
0.26648888888888905	0.0802983719763823
0.28314444444444464	0.0805360800558984
0.29979999999999973	0.07960637734490209
0.31656666666666616	0.07814541594190784
0.33322222222222264	0.07628601051991518
0.3498777777777782	0.07309845836792776
0.3665333333333333	0.06884838883194452
0.38318888888888886	0.06579365135295659
0.39984444444444445	0.061809211162972305
0.4165	0.05848884433798541
0.4331555555555551	0.05636380956999379
0.4498111111111111	0.0502543346120179
0.46646666666666714	0.04719959713302995
0.4831222222222223	0.04427767432704149
0.4997777777777774	0.042551083578048286
0.5164333333333334	0.04162138086705196
0.5330888888888885	0.04122293684805353
0.5497444444444445	0.04201982488605039
0.5664000000000006	0.043082342270046196
0.5830555555555557	0.04507456236503834
0.5997111111111108	0.046137079749034145
0.6163666666666668	0.048394929190025235
0.6330222222222219	0.05091840797701527
0.6497888888888892	0.05237936938000951
0.6664444444444444	0.054371589475001654
0.6831000000000004	0.05569973620499641
0.6997555555555555	0.058223214991986454
0.7164111111111106	0.059551361721981215
0.7330666666666666	0.060215435086978596
0.7497222222222217	0.061145137797974924
0.7663777777777777	0.061942025835971776
0.7830333333333338	0.06207484050897125
0.7996888888888889	0.06154358181697335
0.816344444444444	0.061145137797974924
0.833	0.060348249759978066
0.8496555555555552	0.05994980574097964
0.8663111111111111	0.05915291770298279
0.8829666666666671	0.05848884433798541
0.8996222222222222	0.05729351228099012
0.9162777777777774	0.05662943891599274
0.9329333333333334	0.055832550877995886
0.9495888888888885	0.055168477512998505
0.9662444444444436	0.054371589475001654
0.9829000000000006	0.053634350311812164
0.9995555555555556	0.053021970700404354
1.0162111111111107	0.05265454293355967
1.0328666666666668	0.05253206701127811
1.0496333333333332	0.05253206701127811
1.0662888888888893	0.05253206701127811
1.0829444444444443	0.053021970700404354
1.0996000000000004	0.05338939846724904
1.1162555555555556	0.05412425400093842
1.1329111111111105	0.05412425400093842
1.1495666666666666	0.05449168176778311
1.1662222222222218	0.05449168176778311
1.1828777777777777	0.05461415769006467
1.1995333333333338	0.054859109534627803
1.2161888888888888	0.05461415769006467
1.2328444444444449	0.054981585456909364
1.2495	0.054859109534627803
1.266155555555555	0.05473663361234624
1.2828111111111111	0.05473663361234624
1.2994666666666672	0.05449168176778311
1.3161222222222222	0.054859109534627803
1.3327777777777783	0.054981585456909364
1.3494333333333335	0.054981585456909364
1.3660888888888885	0.054981585456909364
1.3827444444444446	0.05461415769006467
1.3993999999999995	0.05461415769006467
1.416166666666667	0.054859109534627803
1.432822222222222	0.054859109534627803
1.449477777777778	0.054859109534627803
1.4661333333333333	0.05436920584550155
1.4827888888888883	0.05400177807865686
1.4994444444444452	0.05400177807865686
1.5161000000000004	0.05400177807865686
1.5327555555555554	0.05412425400093842
1.5494111111111115	0.05436920584550155
1.5660666666666665	0.05461415769006467
1.5827222222222217	0.05461415769006467
1.5993777777777778	0.05473663361234624
1.6160333333333337	0.05473663361234624
1.6326888888888889	0.05436920584550155
1.649344444444445	0.05436920584550155
1.666	0.05461415769006467
1.6826555555555551	0.05412425400093842
1.6993111111111112	0.05412425400093842
1.715966666666667	0.05449168176778311
1.7326222222222223	0.05473663361234624
1.7493888888888887	0.05473663361234624
1.7660444444444447	0.05461415769006467
1.7826999999999997	0.05461415769006467
1.799355555555555	0.054981585456909364
1.816011111111112	0.055226537301472485
1.8326666666666669	0.055226537301472485
1.849322222222222	0.055593965068317173
1.8659777777777782	0.055593965068317173
1.8826333333333332	0.055593965068317173
1.8992888888888884	0.055593965068317173
1.9159444444444444	0.05596139283516186
1.9326000000000003	0.05596139283516186
1.9492555555555555	0.05596139283516186
1.9659111111111114	0.05596139283516186
1.9825666666666666	0.05571644099059874
1.9992222222222218	0.05571644099059874
